Date,Name,Goal
19380612,Jean Bastien,0
19380612,Hector Cazenave,0
19380612,Edmond Delfour,0
19380612,Laurent Di Lorto,0
19380612,Raoul Diagne,0
19380612,Oscar Heisserer,1
19380612,Auguste Jordan,0
19380612,Étienne Mattler,0
19380612,Jean Nicolas,0
19380612,Émile Veinante,0
19380612,Henock Abrahamsson,0
19380612,Erik Almgren,0
19380612,Harry Andersson,3
19380612,Ivar Eriksson,0
19380612,Sven Jacobsson,0
19380612,Sven Jonasson,0
19380612,Olle Källgren,0
19380612,Tore Keller,1
19380612,Arne Nyberg,1
19380612,Kurt Svanström,0
19380612,Gustav Wetterström,3
19380612,Juan Alonzo,0
19380612,José Antonio Rodríguez,0
19380612,Joaquín Arias,0
19380612,Jacinto Barquín,0
19380612,Pedro Berges,0
19380612,Benito Carvajales,0
19380612,Manuel Chorens,0
19380612,Tomás Fernández,0
19380612,Pedro Ferrer,0
19380612,Héctor Socorro,0
19380612,Juan Tuñas,0
19380614,Argemiro,0
19380614,José Augusto Brandão,0
19380614,Rodolpho Barteczko,0
19380614,Hermínio de Brito,0
19380614,Jaú,0
19380614,Leônidas,1
19380614,Álvaro Lopes Cançado,0
19380614,Luís Mesquita de Oliveira,0
19380614,Roberto,1
19380614,Walter de Souza Goulart,0
19380614,Tim,0
19380614,Jaroslav Bouček,0
19380614,Jaroslav Burgr,0
19380614,Karel Burkert,0
19380614,Ferdinand Daučík,0
19380614,Václav Horák,0
19380614,Vlastimil Kopecký,1
19380614,Josef Košťálek,0
19380614,Arnošt Kreuz,0
19380614,Josef Ludl,0
19380614,Oldřich Rulc,0
19380614,Karel Senecký,0
19380616,Sándor Bíró,0
19380616,Lajos Korányi,0
19380616,Gyula Lázár,0
19380616,György Sárosi,1
19380616,Ferenc Sas,0
19380616,Antal Szabó,0
19380616,Antal Szalay,0
19380616,Pál Titkos,1
19380616,Géza Toldi,0
19380616,József Turay,0
19380616,Gyula Zsengellér,2
19380616,Henock Abrahamsson,0
19380616,Erik Almgren,0
19380616,Harry Andersson,0
19380616,Ivar Eriksson,0
19380616,Sven Jacobsson,0
19380616,Sven Jonasson,0
19380616,Olle Källgren,0
19380616,Tore Keller,0
19380616,Arne Nyberg,1
19380616,Kurt Svanström,0
19380616,Gustav Wetterström,0
19380616,Michele Andreolo,0
19380616,Amedeo Biavati,0
19380616,Gino Colaussi,1
19380616,Giovanni Ferrari,0
19380616,Alfredo Foni,0
19380616,Ugo Locatelli,0
19380616,Giuseppe Meazza,1
19380616,Aldo Olivieri,0
19380616,Silvio Piola,0
19380616,Pietro Rava,0
19380616,Pietro Serantoni,0
19380616,Afonsinho,0
19380616,Rodolpho Barteczko,0
19380616,Domingos da Guia,0
19380616,José dos Santos Lopes,0
19380616,Arthur Machado,0
19380616,Luís Mesquita de Oliveira,0
19380616,Romeu Pellicciari,1
19380616,José Perácio,0
19380616,Zezé Procópio,0
19380616,Martim Mércio da Silveira,0
19380616,Walter de Souza Goulart,0
19380619,Afonsinho,0
19380619,José Augusto Brandão,0
19380619,Rodolpho Barteczko,0
19380619,Domingos da Guia,0
19380619,Leônidas,2
19380619,Algisto Lorenzato,0
19380619,Arthur Machado,0
19380619,Romeu Pellicciari,1
19380619,José Perácio,1
19380619,Zezé Procópio,0
19380619,Roberto,0
19380619,Henock Abrahamsson,0
19380619,Erik Almgren,0
19380619,Åke Andersson,0
19380619,Harry Andersson,0
19380619,Ivar Eriksson,0
19380619,Sven Jonasson,1
19380619,Arne Linderholm,0
19380619,Erik Nilsson,0
19380619,Arne Nyberg,1
19380619,Erik Persson,0
19380619,Kurt Svanström,0
19380619,Michele Andreolo,0
19380619,Amedeo Biavati,0
19380619,Gino Colaussi,2
19380619,Giovanni Ferrari,0
19380619,Alfredo Foni,0
19380619,Ugo Locatelli,0
19380619,Giuseppe Meazza,0
19380619,Aldo Olivieri,0
19380619,Silvio Piola,2
19380619,Pietro Rava,0
19380619,Pietro Serantoni,0
19380619,Sándor Bíró,0
19380619,Gyula Lázár,0
19380619,Gyula Polgár,0
19380619,György Sárosi,1
19380619,Ferenc Sas,0
19380619,Antal Szabó,0
19380619,Antal Szalay,0
19380619,György Szűcs,0
19380619,Pál Titkos,1
19380619,Jenő Vincze,0
19380619,Gyula Zsengellér,0
