Date,Name,Goal
19300714,José María Lavalle (Peru),0
19300714,Demetrio Neyra (Peru),0
19300714,Alberto Soria (Peru),0
19300714,Luis de Souza Ferreira (Peru),1
19300714,Juan Valdivieso (Peru),0
19300714,Alejandro Villanueva (Peru),0
19300714,Milorad Arsenijević (Yugoslavia),0
19300714,Ivan Bek (Yugoslavia),1
19300714,Milutin Ivković (Yugoslavia),0
19300714,Milovan Jakšić (Yugoslavia),0
19300714,Blagoje Marjanović (Yugoslavia),0
19300714,Dragoslav Mihajlović (Yugoslavia),0
19300714,Branislav Sekulić (Yugoslavia),0
19300714,Ljubiša Stevanović (Yugoslavia),0
19300714,Aleksandar Tirnanić (Yugoslavia),1
19300714,Đorđe Vujadinović (Yugoslavia),0
19300714,Momčilo Đokić (Yugoslavia),0
19300714,Teóphilo Bettencourt Pereira (Brazil),0
19300714,Alfredo Brilhante da Costa (Brazil),0
19300714,Fausto dos Santos (Brazil),0
19300714,Hermógenes Fonseca (Brazil),0
19300714,Luiz Gervazoni (Brazil),0
19300714,Fernando Giudicelli (Brazil),0
19300714,Joel (Brazil),0
19300714,Nilo Murtinho Braga (Brazil),0
19300714,Policarpo Ribeiro de Oliveira (Brazil),0
19300714,Araken Patusca (Brazil),0
19300714,Preguinho (Brazil),1
19300715,Pedro Arico Suárez (Argentina),0
19300715,Ángel Bossio (Argentina),0
19300715,Roberto Cherro (Argentina),0
19300715,José Della Torre (Argentina),0
19300715,Juan Evaristo (Argentina),0
19300715,Mario Evaristo (Argentina),0
19300715,Manuel Ferreira (Argentina),0
19300715,Luis Monti (Argentina),1
19300715,Ramón Muttis (Argentina),0
19300715,Natalio Perinetti (Argentina),0
19300715,Francisco Varallo (Argentina),0
19300715,Marcel Capelle (France),0
19300715,Augustin Chantrel (France),0
19300715,Edmond Delfour (France),0
19300715,Marcel Langiller (France),0
19300715,Lucien Laurent (France),0
19300715,Ernest Libérati (France),0
19300715,André Maschinot (France),0
19300715,Étienne Mattler (France),0
19300715,Marcel Pinel (France),0
19300715,Alex Thépot (France),0
19300715,Alexandre Villaplane (France),0
19300716,Roberto Cortés (Chile),0
19300716,Humberto Elgueta (Chile),0
19300716,Víctor Morales (Chile),0
19300716,Tomás Ojeda (Chile),0
19300716,Ulises Poirier (Chile),0
19300716,Guillermo Saavedra (Chile),0
19300716,Carlos Schneeberger (Chile),0
19300716,Guillermo Subiabre (Chile),0
19300716,Arturo Torres Carrasco (Chile),0
19300716,Carlos Vidal (Chile),2
19300716,Eberardo Villalobos (Chile),0
19300716,Efraín Amézcua (Mexico),0
19300716,Juan Carreño (Mexico),0
19300716,Rafael Garza Gutiérrez (Mexico),0
19300716,Roberto Gayón (Mexico),0
19300716,Hilario López (Mexico),0
19300716,Luis Pérez (Mexico),0
19300716,Felipe Rosas (Mexico),0
19300716,Manuel Rosas (Mexico),0
19300716,José Ruíz (Mexico),0
19300716,Isidoro Sota (Mexico),0
19300716,Alfredo Viejo Sánchez (Mexico),0
19300717,Andy Auld (United States),0
19300717,Jim Brown (United States),0
19300717,Jimmy Douglas (United States),0
19300717,Tom Florie (United States),0
19300717,Jimmy Gallagher (United States),0
19300717,Billy Gonsalves (United States),0
19300717,Bart McGhee (United States),0
19300717,George Moorhouse (United States),0
19300717,Bert Patenaude (United States),3
19300717,Raphael Tracey (United States),0
19300717,Alexander Wood (United States),0
19300717,Francisco Aguirre (Paraguay),0
19300717,Delfín Benítez Cáceres (Paraguay),0
19300717,Modesto Denis (Paraguay),0
19300717,Eusebio Díaz (Paraguay),0
19300717,Diógenes Domínguez (Paraguay),0
19300717,Romildo Etcheverry (Paraguay),0
19300717,Aurelio González (Paraguay),0
19300717,José Miracca (Paraguay),0
19300717,Lino Nessi (Paraguay),0
19300717,Quiterio Olmedo (Paraguay),0
19300717,Luis Vargas Peña (Paraguay),0
19300717,Milorad Arsenijević (Yugoslavia),0
19300717,Ivan Bek (Yugoslavia),2
19300717,Milutin Ivković (Yugoslavia),0
19300717,Milovan Jakšić (Yugoslavia),0
19300717,Blagoje Marjanović (Yugoslavia),1
19300717,Dragoslav Mihajlović (Yugoslavia),0
19300717,Dragutin Najdanović (Yugoslavia),0
19300717,Ljubiša Stevanović (Yugoslavia),0
19300717,Aleksandar Tirnanić (Yugoslavia),0
19300717,Đorđe Vujadinović (Yugoslavia),1
19300717,Momčilo Đokić (Yugoslavia),0
19300717,Mario Alborta (Bolivia),0
19300717,Juan Argote (Bolivia),0
19300717,Jesús Bermúdez (Bolivia),0
19300717,José Bustamante (Bolivia),0
19300717,Casiano Chavarría (Bolivia),0
19300717,Segundo Durandal (Bolivia),0
19300717,René Fernández (Bolivia),0
19300717,Gumercindo Gómez (Bolivia),0
19300717,Diógenes Lara (Bolivia),0
19300717,Rafael Méndez (Bolivia),0
19300717,Jorge Valderrama (Bolivia),0
19300718,Enrique Ballestrero (Uruguay),0
19300718,Héctor Castro (Uruguay),1
19300718,Pedro Cea (Uruguay),0
19300718,Lorenzo Fernández (Uruguay),0
19300718,Álvaro Gestido (Uruguay),0
19300718,Santos Iriarte (Uruguay),0
19300718,José Leandro Andrade (Uruguay),0
19300718,José Nasazzi (Uruguay),0
19300718,Pedro Petrone (Uruguay),0
19300718,Domingo Tejera (Uruguay),0
19300718,Santos Urdinarán (Uruguay),0
19300718,Eduardo Astengo (Peru),0
19300718,Alberto Denegri (Peru),0
19300718,Plácido Galindo (Peru),0
19300718,Mario de las Casas (Peru),0
19300718,Julio Lores (Peru),0
19300718,Antonio Maquilón (Peru),0
19300718,José María Lavalle (Peru),0
19300718,Demetrio Neyra (Peru),0
19300718,Jorge Pardon (Peru),0
19300718,Luis de Souza Ferreira (Peru),0
19300718,Alejandro Villanueva (Peru),0
19300719,Ángel Bossio (Argentina),0
19300719,Alberto Chividini (Argentina),0
19300719,José Della Torre (Argentina),0
19300719,Attilio Demaría (Argentina),0
19300719,Rodolfo Orlandini (Argentina),0
19300719,Fernando Paternoster (Argentina),0
19300719,Carlos Peucelle (Argentina),0
19300719,Carlos Spadaro (Argentina),0
19300719,Guillermo Stábile (Argentina),3
19300719,Francisco Varallo (Argentina),1
19300719,Adolfo Zumelzú (Argentina),2
19300719,Oscar Bonfiglio (Mexico),0
19300719,Juan Carreño (Mexico),0
19300719,Francisco Garza Gutiérrez (Mexico),0
19300719,Rafael Garza Gutiérrez (Mexico),0
19300719,Roberto Gayón (Mexico),1
19300719,Hilario López (Mexico),0
19300719,Felipe Olivares (Mexico),0
19300719,Raymundo Rodríguez (Mexico),0
19300719,Felipe Rosas (Mexico),0
19300719,Manuel Rosas (Mexico),2
19300719,Alfredo Viejo Sánchez (Mexico),0
19300719,Ernesto Chaparro (Chile),0
19300719,Roberto Cortés (Chile),0
19300719,Tomás Ojeda (Chile),0
19300719,Guillermo Riveros (Chile),0
19300719,Guillermo Saavedra (Chile),0
19300719,Carlos Schneeberger (Chile),0
19300719,Guillermo Subiabre (Chile),1
19300719,Arturo Torres Carrasco (Chile),0
19300719,Casimiro Torres (Chile),0
19300719,Carlos Vidal (Chile),0
19300719,Eberardo Villalobos (Chile),0
19300719,Marcel Capelle (France),0
19300719,Augustin Chantrel (France),0
19300719,Edmond Delfour (France),0
19300719,Célestin Delmer (France),0
19300719,Marcel Langiller (France),0
19300719,Ernest Libérati (France),0
19300719,Étienne Mattler (France),0
19300719,Marcel Pinel (France),0
19300719,Alex Thépot (France),0
19300719,Émile Veinante (France),0
19300719,Alexandre Villaplane (France),0
19300720,Osvaldo Velloso de Barros (Brazil),0
19300720,Fausto dos Santos (Brazil),0
19300720,Hermógenes Fonseca (Brazil),0
19300720,Luiz Gervazoni (Brazil),0
19300720,Fernando Giudicelli (Brazil),0
19300720,Carvalho Leite (Brazil),0
19300720,Benedicto de Moraes Menezes (Brazil),0
19300720,José Luiz de Oliveira (Brazil),0
19300720,Preguinho (Brazil),2
19300720,Russinho (Brazil),0
19300720,Moderato Wisintainer (Brazil),2
19300720,Mario Alborta (Bolivia),0
19300720,Jesús Bermúdez (Bolivia),0
19300720,José Bustamante (Bolivia),0
19300720,Casiano Chavarría (Bolivia),0
19300720,Segundo Durandal (Bolivia),0
19300720,René Fernández (Bolivia),0
19300720,Diógenes Lara (Bolivia),0
19300720,Rafael Méndez (Bolivia),0
19300720,Eduardo Reyes Ortíz (Bolivia),0
19300720,Renato Sáinz (Bolivia),0
19300720,Jorge Valderrama (Bolivia),0
19300720,Delfín Benítez Cáceres (Paraguay),0
19300720,Pedro Benítez (Paraguay),0
19300720,Santiago Benítez (Paraguay),0
19300720,Eusebio Díaz (Paraguay),0
19300720,Salvador Flóres (Paraguay),0
19300720,Tranquilino Garcete (Paraguay),0
19300720,Aurelio González (Paraguay),0
19300720,Lino Nessi (Paraguay),0
19300720,Quiterio Olmedo (Paraguay),0
19300720,Gerardo Romero (Paraguay),0
19300720,Luis Vargas Peña (Paraguay),1
19300720,Ferdinand Adams (Belgium),0
19300720,Arnold Badjou (Belgium),0
19300720,Pierre Braine (Belgium),0
19300720,Henri De Deken (Belgium),0
19300720,Gérard Delbeke (Belgium),0
19300720,Jan Diddens (Belgium),0
19300720,August Hellemans (Belgium),0
19300720,Nicolas Hoydonckx (Belgium),0
19300720,Jacques Moeschal (Belgium),0
19300720,Théodore Nouwens (Belgium),0
19300720,Louis Versyp (Belgium),0
19300721,Peregrino Anselmo (Uruguay),1
19300721,Enrique Ballestrero (Uruguay),0
19300721,Pedro Cea (Uruguay),1
19300721,Pablo Dorado (Uruguay),1
19300721,Lorenzo Fernández (Uruguay),0
19300721,Álvaro Gestido (Uruguay),0
19300721,Santos Iriarte (Uruguay),0
19300721,José Leandro Andrade (Uruguay),0
19300721,Ernesto Mascheroni (Uruguay),0
19300721,José Nasazzi (Uruguay),0
19300721,Héctor Scarone (Uruguay),1
19300721,Ștefan Barbu (Romania),0
19300721,Rudolf Bürger (Romania),0
19300721,Iosif Czako (Romania),0
19300721,Adalbert Deșu (Romania),0
19300721,Alfred Eisenbeisser (Romania),0
19300721,Nicolae Kovács (Romania),0
19300721,Ion Lăpușneanu (Romania),0
19300721,László Raffinsky (Romania),0
19300721,Corneliu Robe (Romania),0
19300721,Emerich Vogl (Romania),0
19300721,Rudolf Wetzer (Romania),0
19300722,Ángel Bossio (Argentina),0
19300722,José Della Torre (Argentina),0
19300722,Juan Evaristo (Argentina),0
19300722,Mario Evaristo (Argentina),1
19300722,Manuel Ferreira (Argentina),0
19300722,Luis Monti (Argentina),0
19300722,Rodolfo Orlandini (Argentina),0
19300722,Fernando Paternoster (Argentina),0
19300722,Carlos Peucelle (Argentina),0
19300722,Guillermo Stábile (Argentina),2
19300722,Francisco Varallo (Argentina),0
19300722,Juan Aguilera (Chile),0
19300722,Guillermo Arellano (Chile),0
19300722,Ernesto Chaparro (Chile),0
19300722,Roberto Cortés (Chile),0
19300722,Víctor Morales (Chile),0
19300722,Guillermo Saavedra (Chile),0
19300722,Guillermo Subiabre (Chile),1
19300722,Arturo Torres Carrasco (Chile),0
19300722,Casimiro Torres (Chile),0
19300722,Carlos Vidal (Chile),0
19300722,Eberardo Villalobos (Chile),0
19300726,Juan Botasso (Argentina),0
19300726,José Della Torre (Argentina),0
19300726,Juan Evaristo (Argentina),0
19300726,Mario Evaristo (Argentina),0
19300726,Manuel Ferreira (Argentina),0
19300726,Luis Monti (Argentina),1
19300726,Rodolfo Orlandini (Argentina),0
19300726,Fernando Paternoster (Argentina),0
19300726,Carlos Peucelle (Argentina),2
19300726,Alejandro Scopelli (Argentina),1
19300726,Guillermo Stábile (Argentina),2
19300726,Andy Auld (United States),0
19300726,Jim Brown (United States),1
19300726,Jimmy Douglas (United States),0
19300726,Tom Florie (United States),0
19300726,Jimmy Gallagher (United States),0
19300726,Billy Gonsalves (United States),0
19300726,Bart McGhee (United States),0
19300726,George Moorhouse (United States),0
19300726,Bert Patenaude (United States),0
19300726,Raphael Tracey (United States),0
19300726,Alexander Wood (United States),0
19300727,Peregrino Anselmo (Uruguay),2
19300727,Enrique Ballestrero (Uruguay),0
19300727,Pedro Cea (Uruguay),3
19300727,Pablo Dorado (Uruguay),0
19300727,Lorenzo Fernández (Uruguay),0
19300727,Álvaro Gestido (Uruguay),0
19300727,Santos Iriarte (Uruguay),1
19300727,José Leandro Andrade (Uruguay),0
19300727,Ernesto Mascheroni (Uruguay),0
19300727,José Nasazzi (Uruguay),0
19300727,Héctor Scarone (Uruguay),0
19300727,Milorad Arsenijević (Yugoslavia),0
19300727,Ivan Bek (Yugoslavia),0
19300727,Milutin Ivković (Yugoslavia),0
19300727,Milovan Jakšić (Yugoslavia),0
19300727,Blagoje Marjanović (Yugoslavia),0
19300727,Dragoslav Mihajlović (Yugoslavia),0
19300727,Branislav Sekulić (Yugoslavia),0
19300727,Ljubiša Stevanović (Yugoslavia),0
19300727,Aleksandar Tirnanić (Yugoslavia),0
19300727,Đorđe Vujadinović (Yugoslavia),1
19300727,Momčilo Đokić (Yugoslavia),0
19300730,Enrique Ballestrero (Uruguay),0
19300730,Héctor Castro (Uruguay),1
19300730,Pedro Cea (Uruguay),1
19300730,Pablo Dorado (Uruguay),1
19300730,Lorenzo Fernández (Uruguay),0
19300730,Álvaro Gestido (Uruguay),0
19300730,Santos Iriarte (Uruguay),1
19300730,José Leandro Andrade (Uruguay),0
19300730,Ernesto Mascheroni (Uruguay),0
19300730,José Nasazzi (Uruguay),0
19300730,Héctor Scarone (Uruguay),0
19300730,Pedro Arico Suárez (Argentina),0
19300730,Juan Botasso (Argentina),0
19300730,José Della Torre (Argentina),0
19300730,Juan Evaristo (Argentina),0
19300730,Mario Evaristo (Argentina),0
19300730,Manuel Ferreira (Argentina),0
19300730,Luis Monti (Argentina),0
19300730,Fernando Paternoster (Argentina),0
19300730,Carlos Peucelle (Argentina),1
19300730,Guillermo Stábile (Argentina),1
19300730,Francisco Varallo (Argentina),0
